"Accession"	"TotLen"	"CDSFrst"	"CDSLast"
"NM_145611"	3518	115	2646
"NM_008506"	3518	425	1531
"NM_175521"	3517	281	2782
"NM_029606"	3516	202	3066
"NM_145544"	3516	161	1837
"NM_008001"	3516	443	3325
"NM_153796"	3515	573	2630
"NM_011596"	3514	100	2670
"NM_001007568"	3514	754	2652
"NM_028399"	3514	65	2236
"NM_172507"	3514	122	445
"NM_177786"	3513	111	3368
"NM_054102"	3513	505	2433
"NM_001081396"	3513	117	3302
"NM_177678"	3513	122	1960
"NM_133715"	3512	137	2149
"NM_134086"	3512	21	1478
"NM_009396"	3512	106	2058
"NM_019971"	3512	1022	2059
"NM_177408"	3511	53	1390
"NM_018871"	3510	116	859
"NM_177190"	3510	207	1736
"NM_028793"	3510	96	1517
"NM_010275"	3509	44	766
"NM_028079"	3509	234	2705
"NM_173764"	3508	4	1698
"NM_023743"	3508	65	3016
"NM_029875"	3508	173	1114
"NM_007561"	3507	17	3133
"NM_001029838"	3506	225	1649
"NM_001038593"	3506	96	467
"NM_023565"	3505	93	3008
"NM_198647"	3505	138	1655
"NM_001042514"	3505	327	1826
"NM_172449"	3504	1704	2498
"NM_008064"	3504	225	3086
"NM_053132"	3504	207	2603
"NM_001037221"	3503	625	2760
"NM_021402"	3502	448	1263
"NM_028343"	3502	9	1385
"NM_023324"	3501	425	1681
"NM_009831"	3501	287	1171
"NM_025745"	3501	57	1508
"NM_011395"	3501	381	2036
"NM_172302"	3500	118	1533
"NM_008500"	3499	202	1380
"NM_146185"	3499	340	2667
"NM_018867"	3498	127	2421
"NM_133213"	3498	422	2446
"NM_009500"	3498	355	2961
"NM_008619"	3498	171	3185
"NM_008562"	3498	137	1132
"NM_172799"	3497	1082	2956
"NM_145419"	3497	98	2845
"NM_175279"	3497	233	1759
"NM_010220"	3497	159	1529
"NM_028017"	3496	54	992
"NM_011809"	3496	160	1566
"NM_020332"	3496	328	1806
"NM_133355"	3495	55	3129
"NM_010945"	3494	222	2984
"NM_133815"	3494	70	1950
"NM_010596"	3494	403	1872
"NM_019788"	3494	119	637
"NM_027799"	3493	254	1345
"NM_008348"	3493	75	1802
"NM_009906"	3493	21	1709
"NM_028839"	3493	116	982
"NM_001013028"	3493	243	590
"NM_178725"	3493	859	2781
"NM_145377"	3493	737	2629
"NM_010430"	3491	1	2679
"NM_026813"	3491	605	3376
"NM_001039195"	3491	408	2711
"NM_009691"	3490	89	2176
"NM_175494"	3490	211	1233
"NM_008575"	3490	210	1679
"NM_011846"	3489	80	1816
"NM_010137"	3488	382	3006
"NM_001083121"	3487	447	2072
"NM_146252"	3487	20	1222
"NM_178893"	3487	339	1913
"NM_007504"	3486	152	3136
"NM_009713"	3485	1221	2741
"NM_010763"	3485	367	2292
"NM_172286"	3484	107	1330
"NM_028976"	3483	42	1382
"NM_177740"	3483	583	1617
"NM_001039520"	3483	152	2761
"NM_019776"	3482	218	2950
"NM_023505"	3482	72	443
"NM_029701"	3482	94	636
"NM_010074"	3482	303	2585
"NM_153169"	3481	74	1474
"NM_007478"	3481	229	774
"NM_145833"	3480	76	705
"NM_019694"	3480	153	2369
"NM_021793"	3480	134	2443
"NM_134135"	3479	92	1045
"NM_028410"	3478	28	2304
"NM_013559"	3478	240	2816
"NM_010162"	3478	821	3061
"NM_146207"	3477	449	2293
"NM_007537"	3476	179	760
"NM_016676"	3476	516	1118
"NM_133818"	3476	55	753
"NM_177303"	3475	90	2291
"NM_029792"	3474	218	1222
"NM_207654"	3473	188	874
"NM_133680"	3472	366	1889
"NM_008682"	3472	47	2029
"NM_013513"	3472	163	2238
"NM_001042725"	3471	306	1796
"NM_029777"	3471	90	1037
"NM_031178"	3471	107	3205
"NM_008845"	3471	127	1344
"NM_175507"	3471	136	1242
"NM_027412"	3470	286	801
"NM_144851"	3470	73	1995
"NM_178048"	3470	1139	2188
"NM_008891"	3469	85	2265
"NM_053266"	3468	227	3037
"NM_022018"	3467	600	2777
"NM_001083810"	3467	401	1513
"NM_175481"	3466	201	3071
"NM_018883"	3466	162	1679
"NM_007700"	3466	54	2291
"NM_133918"	3466	90	3143
"NM_027911"	3465	12	2258
"NM_019671"	3465	156	1943
"NM_013727"	3464	466	1683
"NM_178599"	3464	40	591
"NM_007521"	3464	409	2559
"NM_178739"	3463	233	1738
"NM_007610"	3463	86	1444
"NM_008115"	3462	726	2120
"NM_177474"	3462	37	1983
"NM_130880"	3461	385	3165
"NM_029100"	3461	48	1721
"NM_025823"	3460	37	1554
"NM_207278"	3459	205	1746
"NM_019744"	3458	46	1923
"NM_030713"	3458	207	2132
"NM_175552"	3458	79	2907
"NM_198957"	3457	298	2802
"NM_199038"	3457	76	1035
"NM_008417"	3457	683	2182
"NM_010561"	3457	193	2928
"NM_007458"	3457	145	3078
"NM_172624"	3456	181	2769
"NM_010020"	3456	158	2017
"NM_026047"	3456	55	2223
"NM_010015"	3456	37	378
"NM_053273"	3456	77	1675
"NM_138667"	3455	77	2158
"NM_016736"	3455	223	2067
"NM_177662"	3453	50	988
"NM_013743"	3453	117	1355
"NM_018765"	3452	337	1467
"NM_028487"	3451	1128	2609
"NM_146259"	3451	800	2659
"NM_146254"	3451	144	1979
"NM_153528"	3450	359	1732
"NM_010283"	3449	444	1559
"NM_148950"	3448	167	1591
"NM_172546"	3448	555	2222
"NM_019698"	3448	154	2541
"NM_018731"	3447	20	3097
"NM_010837"	3447	576	3296
"NM_001040699"	3446	72	2054
"NM_172762"	3445	41	1369
"NM_015769"	3445	200	2953
"NM_001038594"	3445	35	406
"NM_001081265"	3445	25	2586
"NM_011131"	3445	63	3380
"NM_144556"	3444	87	1700
"NM_011951"	3444	296	1378
"NM_013818"	3444	12	2018
"NM_011923"	3444	535	2016
"NM_031194"	3443	273	1886
"NM_178624"	3443	46	1317
"NM_194346"	3443	95	3295
"NM_145628"	3442	704	2803
"NM_153554"	3442	154	2535
"NM_178738"	3441	180	1409
"NM_199009"	3441	323	3250
"NM_007929"	3440	243	761
"NM_178614"	3440	125	1534
"NM_026141"	3440	31	1509
"NM_053014"	3439	185	1315
"NM_178874"	3439	99	2219
"XM_922382"	3438	211	765
"XM_001473067"	3438	211	765
"NM_033322"	3438	30	929
"NM_027745"	3437	166	3216
"NM_011779"	3436	102	1526
"NM_053195"	3436	57	1844
"NM_152808"	3435	75	2195
"NM_022427"	3435	414	1568
"NM_145447"	3435	314	1969
"NM_011961"	3435	9	2222
"NM_029231"	3434	17	3388
"NM_010623"	3434	253	3369
"NM_030692"	3433	9	1772
"NM_080440"	3433	602	3388
"NM_011734"	3433	14	1639
"NM_010688"	3433	123	914
"NM_023348"	3432	124	906
"NM_153808"	3432	60	3323
"NM_178635"	3432	164	2260
"NM_133225"	3432	60	1637
"NM_008378"	3432	86	1042
"NM_001081038"	3432	350	1912
"NM_172748"	3431	388	2412
"NM_024288"	3431	350	1525
"NM_053158"	3431	49	1059
"NM_198021"	3431	277	3069
"NM_026045"	3431	106	1134
"NM_011274"	3431	323	1918
"NM_011217"	3430	356	2326
"NM_170599"	3430	164	1450
"NM_172700"	3430	245	1672
"NM_145993"	3430	66	2177
"NM_001037127"	3429	151	2832
"NM_145486"	3428	178	1041
"NM_022316"	3426	232	1590
"NM_019454"	3426	313	2373
"NM_008959"	3425	680	2101
"NM_138956"	3425	141	839
"NM_133991"	3425	273	1247
"NM_001038655"	3425	219	428
"NM_028805"	3425	361	2337
"NM_027444"	3424	296	3019
"NM_177367"	3424	26	3202
"NM_175162"	3423	339	2744
"NM_011363"	3422	596	2644
"NM_008566"	3422	103	2307
"NM_016984"	3422	187	3111
"NM_178625"	3422	20	1705
"NM_172892"	3422	672	2549
"NM_001003829"	3421	164	1384
"NM_018750"	3421	49	1290
"NM_007435"	3421	445	2655
"NM_016858"	3421	317	1006
"NM_153489"	3420	118	3321
"NM_172523"	3420	105	1658
"NM_026278"	3420	221	1261
"NM_020006"	3420	691	1740
"NM_028360"	3419	41	1138
"NM_178676"	3419	54	1643
"NM_026220"	3419	116	1435
"NM_009516"	3419	292	2232
"NM_053145"	3418	160	2559
"NM_001042707"	3418	193	2889
"NM_011693"	3418	322	2541
"NM_130454"	3418	89	3037
"NM_001042513"	3417	239	1738
"NM_144904"	3417	213	1775
"NM_008765"	3417	208	1938
"NM_001012273"	3416	115	480
"NM_133685"	3416	141	725
"NM_175181"	3416	350	1462
"NM_013747"	3415	831	3020
"NM_010178"	3415	136	687
"NM_009004"	3415	89	2752
"NM_144941"	3415	233	2773
"NM_080435"	3414	113	3346
"NM_027290"	3414	112	2769
"NM_028789"	3414	120	839
"NM_001080130"	3413	270	1508
"NM_178417"	3412	108	1529
"NM_009295"	3412	36	1820
"NM_011144"	3412	446	1852
"NM_133838"	3412	101	1726
"NM_026056"	3411	67	1497
"NM_172787"	3411	92	2743
"NM_178651"	3411	139	1842
"NM_146118"	3410	107	1651
"NM_033217"	3409	141	1424
"NM_025780"	3408	161	814
"NM_146094"	3408	80	1423
"NM_181316"	3408	365	3007
"NM_001081223"	3406	231	2912
"NM_027088"	3406	130	2316
"NM_145520"	3406	892	1887
"NM_172604"	3405	243	2063
"NM_009865"	3405	487	2853
"NM_016862"	3405	101	754
"NM_009009"	3405	48	1955
"NM_007740"	3405	156	2921
"NM_178112"	3404	120	3107
"NM_024287"	3403	462	1088
"NM_178928"	3403	72	2378
"NM_024201"	3403	55	837
"NM_029007"	3402	254	1132
"NM_026893"	3402	273	1634
"NM_029505"	3401	129	1385
"NM_011657"	3401	74	1456
"NM_177429"	3401	268	3321
"NM_138753"	3401	598	1668
"NM_145400"	3400	623	3190
"NM_207228"	3400	586	2679
"NM_028994"	3400	139	2142
"NM_013584"	3399	72	3350
"NM_001024945"	3399	101	2347
"NM_008991"	3399	98	2077
"NM_172520"	3397	306	2714
"NM_009256"	3397	166	1290
"NM_178797"	3397	135	1643
"NM_028864"	3396	382	2751
"NM_152894"	3396	87	3224
"NM_138744"	3396	240	2087
"NM_177325"	3395	40	2451
"NM_027270"	3395	151	2856
"NM_177733"	3395	388	1719
"NM_001083125"	3395	202	1335
"NM_009569"	3395	345	3332
"NM_201226"	3395	14	1759
"NM_023314"	3394	87	791
"NM_144529"	3394	108	2648
"NM_011349"	3393	202	2466
"NM_008092"	3393	608	1933
"NM_010704"	3393	515	3193
"NM_145551"	3393	71	2128
"NM_031998"	3393	14	1135
"NM_010109"	3392	188	793
"NM_001081090"	3392	124	2661
"NM_001042672"	3392	206	2092
"NM_001077264"	3391	145	3012
"NM_010747"	3390	246	1721
"NM_028651"	3390	145	2370
"NM_009119"	3390	30	491
"NM_153799"	3390	149	1675
"NM_010722"	3389	85	1875
"NM_028769"	3388	485	2323
"NM_010900"	3388	23	1261
"NM_026274"	3388	604	2334
"NM_001039512"	3387	505	2307
"NM_178888"	3387	116	3097
"NM_009307"	3386	382	1650
"NM_153515"	3385	465	1397
"NM_016743"	3385	254	2713
"NM_001037128"	3384	151	2787
"NM_025877"	3384	191	1594
"NM_011917"	3383	63	2918
"NM_172685"	3383	57	1484
"NM_012012"	3383	142	2655
"NM_139309"	3383	113	1498
"NM_001045486"	3383	326	2293
"NM_016917"	3380	332	2044
"NM_175088"	3380	337	1080
"NM_173372"	3379	151	1791
"NM_172891"	3378	846	2135
"NM_172784"	3378	236	1687
"NM_009214"	3377	94	1194
"NM_173019"	3377	115	1524
"NM_177884"	3375	39	2348
"NM_001083901"	3375	269	1792
"NM_008731"	3374	272	1429
"NM_144784"	3373	76	1350
"NM_029640"	3372	44	2926
"NM_175170"	3372	415	2259
"NM_033526"	3372	90	1880
"NM_178050"	3371	366	1604
"NM_016746"	3371	156	1007
"NM_134034"	3370	311	2773
"NM_001039488"	3370	364	2631
"NM_019578"	3370	62	2071
"NM_172583"	3369	306	2714
"NM_198608"	3368	14	2956
"NM_008486"	3367	34	2934
"NM_022416"	3367	278	1522
"NM_026987"	3367	94	3228
"NM_021605"	3366	172	1080
"NM_053252"	3366	298	2931
"NM_001039157"	3365	311	1126
"NM_001079814"	3365	68	1726
"NM_010091"	3365	324	2411
"NM_001081459"	3364	596	2608
"NM_133955"	3363	18	803
"NM_207010"	3362	162	3011
"NM_009686"	3362	426	2708
"NM_201353"	3362	191	2104
"NM_010319"	3362	156	365
"NM_172439"	3362	74	3085
"NM_001037177"	3362	158	2179
"NM_175122"	3362	198	839
"NM_173181"	3361	87	1061
"NM_008540"	3361	441	2096
"NM_001037129"	3360	151	2763
"NM_008565"	3360	177	2765
"NM_144940"	3359	14	2044
"NM_019988"	3359	98	1078
"NM_146084"	3359	498	3053
"NM_029001"	3359	138	983
"NM_172407"	3359	130	1821
"NM_134033"	3358	98	931
"NM_011158"	3358	198	1448
"NM_153410"	3357	114	2135
"NM_015814"	3357	116	1165
"NM_153512"	3356	278	1579
"NM_027870"	3356	493	1632
"NM_008364"	3355	135	1847
"NM_029522"	3354	373	2391
"NM_019967"	3354	435	2717
"NM_010944"	3354	151	2757
"NM_145977"	3354	443	2104
"NM_026036"	3354	34	585
"NM_175436"	3354	165	2192
"NM_172853"	3353	350	2707
"NM_029404"	3352	412	3057
"NM_130451"	3351	72	1682
"NM_009573"	3350	783	2126
"NM_027897"	3350	20	2080
"NM_145970"	3349	48	2879
"NM_178081"	3349	348	2675
"NM_007528"	3348	25	1449
"NM_145506"	3348	155	2350
"NM_008826"	3348	67	2409
"NM_175541"	3348	4	1776
"NM_018882"	3348	67	2130
"NM_175324"	3348	59	2398
"NM_010696"	3348	154	1755
"NM_028720"	3347	68	1708
"NM_134042"	3346	12	1619
"NM_025814"	3345	119	1342
"NM_172440"	3344	123	3128
"NM_028428"	3344	36	1505
"NM_028288"	3344	73	2985
"NM_028915"	3344	147	3128
"NM_172809"	3343	776	3082
"NM_018798"	3343	223	2139
"NM_145976"	3343	425	868
"NM_001047159"	3341	194	1819
"NM_172815"	3341	877	1608
"NM_007461"	3340	333	2585
"NM_019790"	3340	426	1550
"NM_021346"	3340	119	2947
"NM_001039158"	3339	321	1100
"NM_028792"	3339	904	1512
"NM_012035"	3339	95	2683
"NM_019926"	3338	75	1886
"NM_174857"	3338	265	2325
"NM_024478"	3338	10	663
"NM_028800"	3338	419	1465
"NM_023831"	3337	298	1203
"NM_033652"	3337	219	1367
"NM_172945"	3336	127	2217
"NM_177346"	3336	565	2763
"NM_025419"	3336	61	528
"NM_177103"	3335	212	2461
"NM_001005784"	3335	134	3061
"NM_146025"	3334	711	1964
"NM_177009"	3334	567	2567
"NM_019875"	3334	240	2528
"NM_198247"	3333	315	1430
"NM_130863"	3332	140	2083
"NM_172620"	3332	282	2453
"NM_021921"	3332	90	2582
"NM_013629"	3330	562	2847
"NM_001037130"	3330	151	2733
"NM_001043354"	3330	639	2018
"NM_010256"	3329	135	3167
"NM_009779"	3329	31	1464
"NM_027975"	3328	1730	2842
"NM_007501"	3328	80	1072
"NM_138605"	3328	65	2272
"NM_153119"	3327	98	1585
"NM_001035510"	3327	1042	2223
"NM_026313"	3327	124	1599
"NM_008905"	3326	148	2796
"NM_145984"	3326	252	2168
"NM_009822"	3326	354	2087
"NM_031881"	3326	338	2905
"NM_009744"	3326	89	2212
"NM_025648"	3326	12	860
"NM_009709"	3325	102	2432
"NM_025815"	3324	85	1818
"NM_009827"	3324	745	2055
"NM_030209"	3324	204	1688
"NM_010717"	3323	196	2139
"NM_021880"	3323	132	1277
"NM_183149"	3323	7	2733
"NM_146169"	3323	60	470
"NM_008298"	3323	112	1305
"NM_054097"	3322	45	1310
"NM_028774"	3322	320	2323
"NM_011294"	3321	59	442
"NM_181074"	3321	467	2311
"NM_027434"	3320	102	1079
"NM_023537"	3320	150	809
"NM_146090"	3320	8	1141
"NM_153553"	3319	183	2591
"NM_172276"	3319	149	2986
"NM_177371"	3319	58	816
"NM_010376"	3318	84	1220
"NM_145515"	3318	8	2395
"NM_023051"	3318	45	2984
"NM_139298"	3318	44	1141
"NM_080467"	3318	265	2766
"NM_001080131"	3317	270	1412
"NM_138309"	3317	58	702
"NM_145516"	3317	114	779
"NM_173432"	3317	138	1412
"NM_026718"	3316	90	1856
"NM_178051"	3315	26	1066
"NM_033370"	3315	135	2996
"NM_181401"	3314	133	1278
"NM_175217"	3313	194	937
"NM_008304"	3313	524	1132
"NM_026275"	3313	50	766
"NM_008859"	3313	89	2212
"NM_029857"	3312	772	2667
"NM_053136"	3311	203	2596
"NM_177323"	3311	98	2476
"NM_198100"	3311	127	1917
"NM_015762"	3310	132	1631
"NM_177726"	3310	78	2198
"NM_001025102"	3309	192	1022
"NM_001083126"	3309	99	1190
"NM_178403"	3309	183	2165
"NM_199024"	3309	178	1749
"NM_153790"	3309	98	2599
"NM_028151"	3309	24	3146
"NM_178661"	3309	340	1905
"NM_172382"	3308	99	3200
"NM_013733"	3308	97	2832
"NM_177708"	3308	290	1627
"NM_020270"	3307	141	848
"NM_001033128"	3307	11	1792
"NM_001048219"	3307	85	3099
"NM_013870"	3306	192	2957
"NM_178671"	3306	480	1313
"NM_010279"	3305	119	1525
"NM_008816"	3305	230	2380
"NM_010408"	3305	5	2737
"NM_001042779"	3305	400	2649
"NM_008550"	3304	53	3109
"NM_172487"	3304	193	3108
"NM_027880"	3304	351	2873
"NM_001048192"	3303	123	2663
"NM_026259"	3303	376	1329
"NM_178440"	3303	105	3179
"NM_175106"	3302	244	1179
"NM_008856"	3301	123	2174
"NM_026078"	3301	317	1210
"NM_010732"	3300	540	2732
"NM_001037937"	3300	40	1233
"NM_010499"	3299	98	763
"NM_010575"	3298	33	3134
"NM_025664"	3297	172	1959
"NM_133983"	3297	208	1158
"NM_010169"	3296	60	1352
"NM_019548"	3295	118	3036
"NM_053142"	3294	149	2548
"NM_177673"	3293	77	2857
"NM_007782"	3293	180	2693
"NM_031258"	3291	447	1448
"NM_009417"	3291	74	2818
"NM_130449"	3291	77	2305
"NM_008137"	3290	933	2000
"NM_011352"	3290	17	2011
"NM_008564"	3290	51	2765
"NM_009893"	3290	22	2868
"NM_198599"	3290	46	621
"NM_176843"	3289	65	3121
"NM_145443"	3289	23	1417
"NM_001001295"	3289	309	3221
"NM_134115"	3288	230	1627
"NM_001039045"	3288	304	1197
"NM_008359"	3288	121	2715
"NM_153541"	3288	86	1540
"NM_145523"	3288	107	769
"NM_013852"	3288	71	2200
"NM_010631"	3288	242	2623
"NM_152134"	3287	275	1387
"NM_026538"	3287	11	1651
"NM_022655"	3287	90	2981
"NM_008614"	3286	140	385
"NM_177045"	3286	136	2682
"NM_023048"	3286	31	1311
"NM_010130"	3285	36	2831
"NM_207213"	3285	265	2805
"NM_027353"	3284	96	1124
"NM_139143"	3284	723	2240
"NM_013703"	3283	182	2803
"NM_018737"	3283	275	2035
"NM_153085"	3282	337	2277
"NM_021557"	3282	504	1454
"NM_130455"	3281	177	3188
"NM_010470"	3281	182	1846
"NM_172758"	3281	245	1636
"NM_175438"	3281	130	1818
"NM_011512"	3280	606	1415
"NM_172595"	3280	90	704
"NM_147153"	3280	124	2784
"NM_023814"	3280	417	2258
"NM_029891"	3279	181	2253
"NM_025884"	3278	28	1119
"NM_023409"	3278	246	695
"NM_001025608"	3277	55	513
"NM_007395"	3277	21	1538
"NM_181066"	3276	71	2539
"NM_010597"	3276	389	1594
"NM_013903"	3276	23	1471
"NM_009867"	3274	55	2796
"NM_027689"	3274	38	1963
"NM_030750"	3274	120	1412
"NM_134164"	3274	233	1498
"NM_023580"	3273	59	2992
"NM_026340"	3273	94	3141
"NM_008886"	3273	57	2636
"NM_008135"	3272	308	2209
"NM_015747"	3272	464	2509
"NM_010658"	3271	338	1309
"NM_029320"	3271	719	2989
"NM_011431"	3271	28	2943
"NM_001033127"	3270	57	1085
"NM_008429"	3270	259	1440
"NM_011173"	3270	96	2123
"NM_022997"	3270	41	2431
"NM_138630"	3270	1	2868
"NM_009661"	3269	31	2064
"NM_152220"	3269	683	1552
"NM_021890"	3269	185	1534
"NM_016866"	3268	105	1775
"NM_133357"	3268	74	1729
"NM_013649"	3267	137	1921
"NM_021383"	3267	381	1280
"NM_011446"	3266	51	1193
"NM_172913"	3266	302	2029
"NM_172781"	3266	289	2058
"NM_027286"	3266	31	2448
"NM_010638"	3265	532	1266
"NM_031406"	3264	98	2842
"NM_013867"	3264	364	2826
"NM_133952"	3264	90	2924
"NM_173750"	3263	146	976
"NM_009543"	3263	769	2820
"NM_177619"	3262	153	1721
"NM_010301"	3262	120	1199
"NM_024244"	3262	89	1894
"NM_146068"	3261	57	2858
"NM_013838"	3261	291	3083
"NM_181593"	3260	111	2147
"NM_010110"	3259	757	1794
"NM_178711"	3259	570	1550
"NM_022563"	3259	590	3049
"NM_177342"	3258	18	2423
"NM_001042607"	3258	137	1912
"NM_008054"	3258	227	1831
"NM_146239"	3257	154	1446
"NM_144915"	3257	190	2199
"NM_173013"	3257	18	2939
"NM_130891"	3255	69	3170
"NM_021441"	3255	108	2618
"NM_172510"	3255	42	1118
"NM_176998"	3255	158	2539
"NM_172610"	3255	167	1147
"NM_145511"	3255	389	1732
"NM_198711"	3254	607	2529
"NM_021537"	3254	238	1518
"NM_008999"	3253	436	1149
"NM_026166"	3251	89	1210
"NM_019715"	3251	351	1496
"NM_009024"	3251	558	1946
"NM_133810"	3251	137	1255
"NM_182808"	3251	437	838
"NM_028259"	3251	69	1019
"NM_009939"	3250	30	1361
"NM_026058"	3249	89	1270
"NM_178627"	3249	84	1346
"NM_145383"	3249	79	1125
"NM_172850"	3248	384	3104
"NM_178851"	3248	124	2751
"NM_145742"	3248	70	2109
"NM_001032378"	3248	230	2323
"NM_025833"	3248	272	1816
"NM_145476"	3248	117	1667
"NM_177870"	3248	573	2477
"NM_199304"	3247	5	2545
"NM_008596"	3247	183	977
"NM_023215"	3247	1629	2303
"NM_025795"	3247	72	1871
"NM_008650"	3246	47	2293
"NM_176860"	3245	69	1985
"NM_008691"	3244	192	2738
"NM_176987"	3244	2	2569
"NM_146054"	3243	143	2185
"NM_025826"	3243	46	1344
"NM_029981"	3242	195	3068
"NM_207705"	3242	288	2684
"NM_198091"	3241	270	1460
"NM_133442"	3241	52	3156
"NM_001080743"	3240	575	1108
"NM_030109"	3240	55	2691
"NM_011151"	3240	395	1567
"NM_011145"	3240	276	1598
"NM_172993"	3239	59	1747
"NM_144794"	3239	57	2471
"NM_028966"	3239	625	2496
"NM_010733"	3238	537	2660
"NM_001081566"	3237	313	2583
"NM_177310"	3236	37	1197
"NM_009462"	3236	68	2449
"NM_016674"	3236	214	849
"NM_008090"	3236	259	1701
"NM_153563"	3235	385	2520
"NM_144792"	3235	324	1583
"NM_001037719"	3235	17	937
"NM_017469"	3234	112	1974
"NM_177265"	3234	309	797
"NM_001013581"	3233	195	2885
"NM_152229"	3233	683	1840
"NM_172554"	3233	9	1877
"NM_175029"	3232	579	1955
"NM_025822"	3232	138	1142
"NM_027890"	3232	47	2509
"NM_027543"	3232	385	1506
"NM_177584"	3232	17	934
"NM_145448"	3231	219	2072
"NM_144852"	3231	65	1972
"NM_008077"	3231	234	2015
"NM_009333"	3230	112	1491
"NM_145967"	3229	240	947
"NM_139232"	3229	326	2626
"NM_009613"	3229	16	2337
"NM_053196"	3228	115	1083
"NM_146211"	3228	206	2059
"NM_174996"	3227	62	463
"NM_010593"	3226	113	2350
"NM_029614"	3226	152	1300
"NM_177561"	3225	127	1227
"NM_001004435"	3225	313	2571
"NM_177395"	3225	134	1960
"NM_023906"	3225	186	1763
"NM_153089"	3225	508	2214
"NM_013832"	3225	244	2643
"NM_008813"	3224	112	2829
"NM_001039533"	3224	201	2333
"NM_172519"	3224	280	3192
"NM_009794"	3224	170	2272
"NM_054055"	3224	37	1839
"NM_053181"	3223	201	2564
"NM_175272"	3223	362	2092
"NM_008975"	3222	849	1370
"NM_026167"	3222	212	2128
"NM_133880"	3222	173	1345
"NM_010719"	3221	379	2787
"NM_028636"	3221	13	3132
"NM_175007"	3221	63	2123
"NM_009471"	3219	23	1468
"NM_148924"	3219	245	2287
"NM_001081155"	3218	10	2193
"NM_024188"	3218	83	1645
"NM_008986"	3218	152	1330
"NM_010119"	3218	80	1684
"NM_016979"	3217	257	1324
"NM_172540"	3217	112	1593
"NM_031257"	3217	97	1374
"NM_145629"	3217	207	2099
"NM_184053"	3216	97	1044
"NM_007594"	3216	97	1044
"NM_153581"	3216	438	1274
"NM_178110"	3216	31	1458
"NM_020557"	3215	138	1481
"NM_027604"	3215	9	2954
"NM_145488"	3214	38	2983
"NM_025630"	3213	277	2412
"NM_018821"	3212	301	1902
"NM_138944"	3212	249	1484
"NM_023672"	3211	388	1554
"NM_026228"	3211	386	1774
"NM_172692"	3211	203	2959
"NM_010306"	3211	110	1174
"NM_153459"	3210	329	1435
"NM_019783"	3210	43	2262
"NM_153075"	3209	380	2146
"NM_007865"	3209	348	2516
"NM_001039364"	3207	61	306
"NM_013854"	3207	33	2546
"NM_145502"	3207	172	1212
"NM_139153"	3207	31	2763
"NM_009388"	3206	126	1997
"NM_027902"	3206	210	2645
"NM_001080132"	3206	270	1301
"NM_001083127"	3205	99	1145
"NM_175313"	3205	506	2089
"NM_178722"	3204	199	2595
"NM_026887"	3204	115	597
"NM_013787"	3204	261	1535
"NM_201607"	3203	166	2124
"NM_019777"	3203	347	2500
"NM_025676"	3203	156	2573
"NM_001025599"	3203	268	1905
"NM_177604"	3203	1362	2447
"NM_008926"	3203	171	2459
"NM_026162"	3203	805	2397
"NM_027452"	3203	466	2832
"NM_138590"	3203	1814	2476
"NM_016694"	3202	100	1494
"NM_001039159"	3202	184	963
"NM_027256"	3201	88	2982
"NM_138650"	3201	32	2398
"NM_172773"	3201	61	1548
"NM_008719"	3200	571	3021
"NM_011215"	3200	33	3038
"NM_008488"	3200	92	2851
"NM_173761"	3199	227	1906
"NM_172310"	3199	32	2404
"NM_175188"	3198	427	1284
"NM_133948"	3197	257	1843
"NM_174850"	3195	330	3017
"NM_008226"	3195	36	2627
"NM_019510"	3195	1	2511
"NM_027889"	3194	40	2865
"NM_010258"	3194	272	2041
"NM_144872"	3194	238	2931
"NM_022021"	3194	532	2238
"NM_153388"	3193	998	2908
"NM_022885"	3193	251	2536
"NM_023043"	3192	62	601
"NM_146006"	3192	35	2236
"NM_033476"	3192	74	1582
"NM_008756"	3192	180	1745
"NM_011203"	3190	51	2378
"NM_013742"	3190	51	2546
"NM_172757"	3190	136	2175
"NM_172884"	3190	184	1110
"NM_008259"	3188	387	1793
"NM_153165"	3188	455	1168
"NM_130862"	3187	104	1672
"NM_015784"	3187	19	2454
"NM_026805"	3186	195	1841
"NM_011962"	3186	667	2892
"NM_010028"	3186	76	2064
"NM_025706"	3185	64	2079
"NM_013599"	3185	7	2199
"NM_053084"	3184	132	2099
"NM_009761"	3183	41	697
"NM_172765"	3183	372	1679
"NM_176847"	3183	63	1448
"NM_172120"	3182	18	2579
"NM_018786"	3182	84	2705
"NM_173032"	3182	236	2524
"NM_172952"	3181	45	2354
"NM_001004148"	3181	40	1758
"NM_008166"	3180	63	3092
"NM_172422"	3179	129	2198
"NM_024245"	3179	136	2997
"NM_029945"	3178	127	2598
"NM_172874"	3177	404	2239
"NM_177266"	3177	102	2435
"NM_001079901"	3177	371	2008
"NM_009527"	3176	261	1310
"NM_011180"	3176	102	1298
"NM_013700"	3176	53	2629
"NM_030210"	3175	106	2124
"NM_001079902"	3174	368	2005
"NM_019571"	3174	388	1194
"NM_008914"	3173	105	1682
"NM_001024616"	3173	205	2382
"NM_194335"	3173	1983	2966
"NM_013925"	3173	162	1661
"NM_027436"	3172	107	1813
"NM_178620"	3172	64	1413
"NM_183147"	3172	127	570
"NM_012042"	3171	322	2652
"NM_178854"	3171	61	1728
