Accession	TotLen	CDSFrst	CDSLast
NM_001256	3277	129	2603
NM_001079519	3276	460	1101
NM_001080480	3275	206	1693
NM_002919	3275	313	2436
NM_024565	3274	253	1560
NM_033109	3274	2	2353
NM_152395	3274	42	530
NM_016485	3273	16	939
NM_006257	3273	76	2196
NM_030920	3273	332	1138
NM_006345	3272	147	1853
NM_139072	3272	148	2361
NM_003921	3271	706	1407
NM_145911	3271	815	2746
NM_138690	3270	1	3132
XM_001713972	3270	1	1833
NM_002885	3270	202	2193
NM_015029	3269	29	3103
NM_144710	3269	380	1744
NM_025184	3269	91	2340
XM_001723315	3269	807	1061
NM_006058	3268	590	2500
NM_001563	3268	131	2524
NM_178566	3267	473	1270
NM_145259	3267	244	1725
NM_006167	3266	49	753
NM_017439	3265	80	2644
NM_153265	3265	309	2999
NM_024533	3265	1396	2631
NM_017798	3265	295	1974
NM_002576	3264	359	1996
NM_015655	3264	125	2380
NM_014002	3263	369	2519
NM_000872	3263	244	1581
NM_000218	3262	109	2139
NM_003659	3262	34	2010
NM_003685	3262	111	2246
NM_032448	3261	109	2841
NM_003638	3261	1	3192
NM_006727	3261	333	2699
NM_013377	3261	207	2543
NM_000964	3260	456	1844
NM_152412	3260	143	1732
NM_018338	3260	47	2995
NM_152618	3260	194	2326
NM_002218	3260	37	2829
NM_014765	3259	102	539
NM_033054	3259	109	3165
NM_001034850	3259	39	1532
NM_002454	3259	80	2176
NM_004843	3258	424	2334
NM_000367	3258	156	893
XM_001722184	3258	1085	3121
NM_022367	3257	198	2483
NM_152307	3257	120	989
NM_030661	3257	201	1532
NM_018421	3257	93	2846
NM_174890	3256	217	2400
NM_001104595	3255	617	1690
NM_001098576	3255	329	1216
NM_006715	3254	18	3140
NM_033025	3254	32	2239
NM_012340	3254	221	2986
NM_024334	3254	150	1352
NM_021625	3254	90	2705
NM_001005336	3253	88	2643
NM_012346	3253	258	1826
NM_024525	3253	9	2591
NM_006696	3253	56	2911
NM_014308	3253	68	2710
NM_016552	3252	230	3055
NM_003060	3252	222	1895
NM_013280	3252	342	2366
NM_001014796	3252	466	3033
NM_014045	3252	554	2695
NM_021646	3252	248	1690
NM_006052	3252	240	1133
NM_005180	3251	506	1486
NM_001100878	3251	45	2204
NM_153271	3250	97	1821
NM_173493	3250	333	2654
NM_001039362	3250	110	1393
NM_080875	3250	128	3169
NM_018209	3250	113	1333
NM_024726	3250	183	2651
NM_032451	3249	53	2197
NM_198081	3249	106	1023
NM_017544	3249	137	2209
NM_024889	3249	328	1419
NM_001099743	3248	517	2505
NM_021798	3248	121	1737
NM_177550	3248	13	1719
NM_006725	3248	165	2171
NM_017773	3246	358	1554
NM_018325	3246	93	1538
NM_002880	3245	394	2340
NM_004592	3245	141	2996
NM_004849	3244	354	1181
NM_005639	3244	28	1296
NM_033116	3244	13	2952
NM_031414	3244	16	3075
NM_018292	3243	105	1691
NM_001020818	3243	315	1283
NM_001008495	3243	386	946
NM_001017977	3243	243	2825
NM_005231	3243	175	1827
NM_032727	3243	50	1549
NM_031458	3243	229	2793
NM_002184	3242	256	3012
NM_001039877	3242	34	2316
NM_000827	3242	144	2864
NM_014567	3241	124	2736
NM_001080529	3241	1	1452
NM_153813	3241	34	3054
NM_000545	3241	24	1919
NM_015441	3240	425	2677
NM_032797	3240	215	1336
NM_152267	3240	160	738
NM_198256	3240	293	1138
NM_006116	3240	50	1564
NM_024687	3240	324	2726
NM_001079810	3239	19	2835
NM_022780	3239	99	1274
NM_015259	3239	135	1043
NM_000534	3239	231	3029
NM_000457	3239	90	1514
NM_018061	3239	77	1717
NM_015693	3238	71	2899
NM_001007527	3237	416	2503
NM_031953	3237	190	2712
NM_013277	3237	225	2123
NM_004109	3236	252	806
NM_001406	3236	398	1420
NM_000821	3236	29	2305
NM_004706	3236	110	2848
NM_000924	3236	167	1777
NM_001666	3235	43	2883
NM_145313	3235	82	1527
NM_170604	3235	215	2236
NM_001033	3234	320	2698
NM_017520	3234	10	2592
NM_178123	3234	48	2138
NM_005763	3233	97	2877
NM_133459	3233	17	1237
NM_030576	3232	179	562
NM_058170	3231	177	1553
NM_002586	3231	272	1564
NM_000830	3231	465	3221
NM_007236	3230	145	732
NM_182508	3230	65	484
NM_003211	3229	200	1432
NM_022771	3228	24	2099
NM_015478	3228	133	2451
NM_001011547	3227	27	2126
NM_006338	3227	389	2530
NM_032316	3227	86	727
NM_005088	3227	197	2284
NM_198993	3227	220	1455
NM_138300	3227	207	1427
NM_002807	3227	132	2993
NM_175883	3226	189	1127
NM_001077442	3226	219	1139
NM_003592	3226	351	2681
NM_005656	3226	128	1606
NM_006832	3226	82	2124
NM_003269	3225	708	1865
NM_002073	3225	538	1605
NM_001083907	3224	134	2401
NM_001004330	3224	185	1324
NM_018401	3224	65	1309
NM_001566	3224	295	3159
NM_017582	3223	92	1360
NM_024745	3222	15	2033
NM_173589	3222	663	2456
NM_001938	3222	726	1256
NM_013385	3221	188	1372
NM_001080394	3220	10	2757
NM_005359	3220	234	1892
NM_001011885	3220	204	1361
NM_152515	3220	12	2249
NM_014265	3220	84	2411
NM_031439	3219	80	1246
NM_002440	3219	42	2852
NM_203451	3219	447	770
XM_001721847	3219	407	2287
NM_024702	3218	312	2483
XM_001716302	3218	1	753
NM_002193	3218	47	1270
NM_001905	3217	509	2284
NM_020211	3216	273	1625
NM_016649	3216	109	2664
NM_004367	3216	306	1430
NM_018426	3215	65	2563
NM_000250	3215	178	2415
NM_006505	3215	172	1425
NM_001102445	3215	65	973
NM_001004356	3215	150	1664
NM_000319	3215	40	1935
NM_002063	3214	531	1889
NM_017891	3214	1382	2146
NM_003932	3214	144	1253
NM_001098536	3214	60	2636
NM_006219	3213	1	3213
NM_016395	3213	149	1237
NM_001033566	3213	240	2219
NM_006475	3213	12	2522
NM_018000	3213	297	941
NM_020524	3213	60	2255
NM_032133	3212	207	3050
NM_001043351	3212	131	877
NM_153609	3212	115	2550
NM_020862	3212	1	2316
NM_001029860	3211	714	2840
NM_021151	3211	186	2024
NM_032303	3210	94	1350
NM_175061	3210	242	973
NM_006950	3210	130	2247
NM_005654	3210	1688	2959
NM_178167	3210	16	2730
NM_001077180	3209	200	1153
NM_006589	3209	607	2613
NM_020967	3209	155	1894
NM_007148	3209	200	2098
NM_001001556	3208	219	1562
NM_000913	3208	252	1364
NM_005250	3207	216	1253
NM_005725	3207	63	728
NM_152996	3207	149	1066
NM_003359	3207	317	1801
NM_021627	3207	172	1941
NM_144585	3206	748	2409
NM_207582	3206	371	1987
NM_020353	3206	146	1135
NM_001024845	3206	243	2144
NM_001100626	3206	108	1154
NM_031488	3205	55	2172
NM_014876	3205	300	908
NM_003414	3205	134	2365
NM_032788	3204	375	1577
NM_033027	3204	214	1983
NM_152540	3204	135	2189
NM_021620	3204	262	2385
NM_001268	3204	372	2027
NM_004398	3204	66	2693
NM_152345	3203	114	1994
NM_006040	3203	393	1763
NM_004705	3202	1	2286
XM_001722067	3202	260	3202
XM_001126157	3201	1	3201
NM_207309	3201	237	1391
NM_138691	3201	541	2823
NM_002319	3201	54	2105
NM_020379	3201	331	2223
NM_019601	3201	45	2513
XM_001717645	3200	2323	2712
NM_194277	3200	179	2323
NM_153836	3199	139	1011
NM_152458	3199	79	1296
NM_001082969	3199	124	1005
NM_001177	3199	150	695
NM_006659	3198	358	3066
NM_002216	3198	163	3003
NM_003624	3198	21	1709
NM_006159	3198	97	2547
NM_002398	3198	458	1630
NM_007126	3198	213	2633
NM_018198	3197	14	1693
NM_197956	3197	12	995
NM_017733	3197	116	3043
NM_014216	3197	254	1498
NM_152384	3196	59	1084
NM_014618	3196	457	2742
XM_001126164	3195	2049	3182
NM_031866	3195	6	2090
NM_017975	3194	247	2022
XM_001718554	3194	2323	2712
NM_018561	3194	223	2145
NM_032843	3194	244	1629
NM_001098503	3193	356	1975
NM_001038707	3193	571	810
NM_152729	3193	96	1463
NM_018290	3192	14	1852
NM_153257	3192	229	1920
NM_020640	3192	50	829
NM_001011720	3191	535	1656
XM_001724467	3191	648	989
NM_199000	3191	125	835
NM_133456	3190	171	2714
NM_016233	3189	41	2035
NM_017915	3189	464	1960
NM_005789	3189	227	991
NM_015638	3189	35	2428
NM_001012508	3188	158	613
XM_001129814	3188	1	1464
NM_178468	3188	119	2362
NM_004784	3188	404	3025
NM_018122	3187	411	2348
NM_001099733	3187	120	650
NM_152765	3186	121	741
NM_000839	3186	37	2655
NM_003452	3186	277	2157
NM_001001682	3186	2669	3112
NM_001481	3186	123	1559
NM_015122	3186	234	2903
NM_152581	3186	89	1645
NM_003005	3185	66	2558
XM_001716109	3185	1	450
NM_001099695	3185	194	2068
NM_021153	3185	139	2457
NM_152363	3184	277	2091
NM_004831	3184	262	2064
NM_003567	3184	244	2721
NM_001001661	3184	74	2332
NM_052884	3183	128	2188
NM_178568	3183	20	1345
NM_024676	3182	592	1800
NM_001042399	3182	534	2639
NM_017583	3182	308	1342
NM_153690	3182	935	2206
NM_030645	3182	553	1734
NM_014445	3181	507	707
NM_024881	3181	451	1251
NM_022772	3181	273	2420
NM_001755	3181	262	810
NM_004153	3180	220	2805
XM_001715874	3180	1	3180
NM_018214	3180	278	1852
NM_182973	3180	1	3180
NM_153838	3180	259	2346
NM_005021	3180	84	2711
NM_014149	3179	18	2261
NM_018652	3178	42	2123
NM_014154	3178	368	1525
NM_207405	3178	91	921
NM_000866	3178	159	1259
NM_003503	3178	126	1850
NM_003425	3178	359	2407
NM_018657	3178	430	2262
NM_003118	3178	106	1017
NM_005266	3177	163	1239
NM_019850	3177	236	2368
NM_001031727	3177	67	1176
NM_001038640	3176	42	2123
NM_004977	3176	296	2569
NM_007112	3176	24	2894
NM_023074	3176	269	1786
NM_001042717	3175	67	993
NM_181785	3175	353	1738
NM_003934	3175	109	1827
NM_018602	3175	248	1441
NM_020180	3175	340	1800
NM_001017916	3173	301	1056
NM_000930	3173	210	1898
NM_018937	3173	1	2391
NM_007130	3172	407	2746
NM_207348	3172	173	1087
NM_017740	3172	354	1280
NM_001031698	3172	65	2680
NM_001042479	3171	256	984
NM_024854	3171	55	1557
NM_003636	3171	179	1282
NM_001038	3171	100	2109
NM_006874	3171	304	1905
NM_004661	3169	32	1825
NM_080751	3169	16	2736
NM_152447	3169	624	2783
NM_001010872	3167	117	3152
NM_022752	3167	170	2860
NM_152261	3167	214	564
NM_001042632	3166	90	548
NM_003379	3166	135	1895
NM_018063	3165	106	2622
NM_032259	3165	761	3133
NM_001102366	3164	769	2619
NM_001077349	3164	177	1577
NM_002873	3164	643	2655
NM_001008726	3164	247	1410
NM_033547	3163	29	2920
NM_003620	3163	223	2040
NM_001961	3163	84	2660
NM_017588	3163	172	1176
NM_001393	3163	66	2165
NM_032283	3163	96	1262
NM_001037324	3162	144	2354
NM_003419	3162	379	1845
NM_001025190	3162	1	3162
NM_021095	3162	392	2299
NM_001079653	3162	824	2863
NM_000949	3162	314	2182
NM_032300	3161	216	1712
NM_001004303	3161	82	2268
NM_002835	3161	30	2372
NM_003748	3160	56	1747
NM_178526	3160	152	1108
NM_022901	3160	91	1203
NM_025218	3160	44	778
NM_001042	3159	201	1730
NM_007246	3159	242	2023
NM_020401	3158	116	2893
NM_152493	3158	171	1433
NM_018202	3158	172	2166
NM_014679	3158	222	1724
NM_002596	3157	302	1726
NM_033315	3157	288	899
NM_176810	3157	26	3157
NM_173698	3156	314	1060
NM_052862	3156	332	1582
XM_001724774	3156	271	648
NM_002562	3155	97	1884
XM_001721986	3155	1188	1883
NM_001014809	3155	90	2150
NM_133447	3155	1205	2857
NM_152994	3155	186	2495
NM_152520	3154	440	1855
NM_000275	3154	111	2627
NM_005857	3154	212	1639
NM_001040633	3154	475	2052
NM_001025780	3153	603	1469
NM_030972	3153	318	2435
NM_144671	3153	392	1141
NM_001005373	3152	346	2517
NM_020632	3152	284	2806
NM_020653	3152	419	2683
NM_182755	3151	331	2817
NM_001003811	3151	163	2985
NM_014207	3151	67	1554
NM_000031	3151	128	1147
NM_001200	3150	786	1976
NM_001974	3150	39	2699
NM_014251	3150	138	2165
NM_001099403	3150	264	2333
NM_005050	3149	145	1965
NM_001025105	3149	481	1578
NM_004265	3149	151	1485
NM_004658	3148	294	2708
NM_024718	3148	405	2465
NM_213599	3147	318	3059
NM_002074	3147	333	1355
NM_001008226	3146	70	1266
NM_182607	3145	162	1325
NM_175875	3145	211	2430
NM_000251	3145	69	2873
NM_006243	3145	575	2035
NM_020755	3144	71	1432
NM_004290	3144	292	1716
NM_182924	3144	148	2862
NM_020737	3144	466	2835
NM_006496	3143	43	1107
NM_032834	3143	320	1741
NM_012397	3143	103	1278
NM_012133	3143	91	2706
NM_033495	3143	63	2030
NM_002388	3143	111	2537
NM_002739	3143	283	2376
NM_001033044	3143	151	1272
NM_000118	3142	351	2228
NM_015491	3142	149	2566
XM_001131696	3142	2009	3142
NM_025058	3142	84	2363
NM_138342	3140	151	2061
XM_001714798	3139	1	516
NM_001040274	3139	297	2735
NM_002108	3139	298	2271
NM_001039111	3138	64	2670
NM_006190	3138	258	1991
NM_003686	3138	436	2847
NM_152431	3138	152	2710
NM_032034	3138	49	2724
NM_018223	3138	65	1936
NM_001031710	3137	236	1996
NM_000150	3137	1196	2275
NM_007344	3137	53	2770
NM_031914	3137	198	2135
NM_001042371	3136	45	1010
NM_005203	3136	537	2690
NM_001964	3136	271	1902
NM_001012478	3136	1056	2471
NM_000547	3135	85	2886
NM_005778	3135	149	2596
NM_002344	3135	171	2765
NM_173558	3134	172	2139
NM_003839	3133	39	1889
NM_005467	3133	46	2268
NM_005493	3132	60	2249
NM_001024934	3132	740	2419
NM_003110	3132	138	1979
NM_005864	3132	609	2294
NM_021957	3132	256	2367
NM_014568	3131	256	3078
NM_032506	3131	378	2501
NM_030813	3131	51	2174
NM_000339	3131	7	3099
NM_173484	3131	59	1228
NM_001006944	3131	84	2384
NM_006201	3130	397	1887
NM_000165	3130	251	1399
NM_006932	3129	219	2972
NM_030971	3129	457	1434
NM_144691	3129	310	2469
NM_019083	3129	7	1452
NM_003981	3128	158	2020
NM_023038	3127	65	2935
NM_000761	3127	65	1615
NM_144639	3127	33	2063
NM_018178	3127	179	1036
NM_021078	3127	61	2574
NM_002238	3127	171	3059
NM_182703	3126	30	1598
NM_015694	3125	164	2659
NM_020127	3125	63	1235
NM_012190	3125	191	2899
XM_001715051	3125	1	669
NM_198450	3124	15	821
NM_004496	3124	313	1731
NM_003935	3124	436	3024
NM_001285	3123	130	2874
NM_173565	3122	272	2884
NM_018316	3122	28	1875
NM_003688	3122	28	2793
NM_002563	3122	837	1958
NM_198525	3121	186	2678
NM_012121	3121	225	1295
XM_001724631	3121	9	578
NM_032603	3121	73	2334
NM_001040092	3120	87	2678
NM_012469	3120	169	2994
NM_001093755	3120	331	1587
NM_178537	3120	1	3120
NM_001080512	3119	1	2925
NM_000965	3119	469	1815
NM_001726	3119	108	2951
NM_001078	3119	121	2340
NM_024734	3118	74	3082
NM_014055	3118	507	2537
XM_001129642	3118	1	2259
NM_006663	3117	67	2553
NM_003680	3117	789	2375
NM_013446	3116	159	1607
NM_021216	3116	211	1680
NM_001002862	3116	28	735
NM_005669	3116	145	714
NM_000511	3115	122	1153
NM_001007248	3115	389	2155
NM_001079874	3115	74	937
NM_006346	3114	306	2579
NM_032110	3114	363	1991
NM_016128	3114	101	2725
NM_022461	3113	490	1668
NM_032439	3113	268	1398
NM_001099776	3113	130	2910
NM_001005753	3113	267	737
NM_144629	3113	403	1908
NM_006194	3113	718	1743
NM_016118	3112	78	1883
NM_001006665	3112	50	2284
NM_153360	3112	187	1692
NM_004793	3111	34	2913
NM_000945	3111	393	905
NM_001037808	3111	138	2879
NM_032380	3111	305	2644
NM_001080409	3111	1	3111
NM_005414	3111	672	2726
NM_005956	3110	54	2861
NM_001079533	3110	226	1701
NM_002399	3110	436	1581
NM_003404	3110	283	1023
XM_001716897	3110	688	1482
XM_001717398	3109	1046	3109
NM_199244	3109	833	2083
NM_032430	3109	278	2614
NM_001099279	3109	833	2083
NM_004666	3109	15	1556
NM_052970	3109	104	2164
NM_004099	3108	81	947
NM_031220	3108	149	3073
NM_001037582	3108	321	1313
NM_005223	3108	2108	2956
NM_001701	3108	211	1467
NM_018052	3107	259	2607
NM_003579	3107	662	2905
NM_005664	3107	477	2000
NM_032726	3107	196	2484
NM_004643	3107	1283	2203
NM_018222	3106	50	1168
NM_001099697	3106	272	2884
NM_001039970	3105	432	2033
NM_001007226	3105	472	1596
NM_001718	3105	179	1720
NM_020861	3105	136	1680
NM_001001851	3105	80	2188
NM_052860	3104	268	2082
NM_005073	3104	56	2182
NM_013391	3104	7	2607
NM_001401	3104	349	1443
NM_001033059	3103	449	1009
NM_005904	3103	288	1568
NM_000616	3103	246	1622
NM_024942	3102	226	1563
NM_017905	3102	362	2395
NM_023079	3101	100	1164
NM_001025160	3100	124	2484
NM_001101372	3100	1	1011
NM_013256	3100	266	2344
NM_018948	3099	213	1601
NM_000158	3099	284	2392
NM_018964	3098	413	2014
NM_001012506	3098	413	2908
NM_177424	3098	126	956
NM_002741	3097	169	2997
NM_021238	3097	275	940
NM_004519	3097	226	2844
NM_004449	3097	187	1575
NM_001004298	3097	122	2221
NM_005204	3096	697	2100
NM_173561	3096	90	1646
NM_003119	3096	22	2409
NM_022092	3096	64	2991
NM_000151	3096	80	1153
NM_007149	3095	268	2523
NM_001003937	3095	122	1354
NM_001039697	3095	97	1332
XM_001715627	3094	1	1071
NM_005431	3094	87	929
NM_018091	3094	7	1650
NM_052954	3094	323	787
NM_007033	3093	192	782
NM_007170	3093	404	2119
NM_024670	3093	232	1284
NM_000083	3093	88	3054
NM_001004313	3092	479	961
NM_198467	3091	28	2556
NM_000098	3090	517	2493
NM_052864	3090	283	837
NM_017755	3089	66	2369
NM_130386	3089	172	2400
NM_014845	3089	172	2895
NM_005032	3089	88	1980
NM_001099	3089	43	1203
NM_000233	3089	54	2153
NM_012279	3089	44	928
NM_001017388	3088	111	2546
NM_018229	3088	407	1879
NM_002763	3088	273	2486
NM_014444	3087	241	2241
NM_207359	3086	29	1042
NM_013262	3086	238	1575
NM_001032282	3085	320	1729
NM_007371	3085	140	2320
NM_152680	3085	107	658
NM_001037283	3084	84	2528
NM_032844	3084	65	2701
XM_001716150	3084	1	2193
NM_016269	3084	655	1854
NM_000234	3083	121	2880
NM_152605	3083	679	1662
NM_002647	3083	59	2722
NM_019591	3083	372	1973
NM_002056	3082	123	2168
NM_144967	3082	346	1989
NM_004234	3082	96	2312
NM_001001872	3082	112	2436
NM_000328	3082	169	2616
NM_032507	3082	371	2800
NM_014372	3082	485	949
NM_198526	3082	124	2118
NM_145044	3081	402	1217
NM_025106	3081	291	1112
NM_207311	3081	26	1747
NM_001002914	3081	1055	1753
NM_016548	3080	199	1404
NM_022045	3080	46	2760
NM_001077365	3080	203	2380
NM_006366	3080	244	1677
NM_021249	3080	498	1370
NM_015545	3079	132	2234
NM_021132	3079	117	1691
NM_000726	3079	20	1582
NM_005456	3079	171	2306
NM_005685	3078	77	2911
NM_001039380	3078	30	398
NM_182935	3077	251	496
NM_032144	3077	455	1219
NM_001004426	3077	137	2395
NM_001105515	3077	120	2699
NM_003029	3076	121	1545
NM_016279	3075	170	2539
NM_182490	3075	206	2605
NM_002061	3074	294	1118
NM_022767	3074	90	1067
NM_020134	3074	163	1857
NM_006096	3074	141	1325
NM_016258	3073	498	2237
NM_145034	3073	389	1801
NM_001001971	3073	135	1598
NM_024605	3073	1	2361
NM_025152	3072	56	1015
NM_001085357	3072	204	929
NM_032431	3071	95	1945
NM_002062	3071	1	1392
NM_005066	3071	86	2209
NM_032787	3070	257	2650
NM_018180	3070	492	2723
NM_001002295	3070	558	1892
NM_178523	3070	284	2629
NM_001100875	3069	239	2665
XM_001721292	3069	67	627
NM_018666	3069	168	2882
NM_014587	3069	116	1456
XM_001725163	3069	58	579
NM_007107	3067	58	615
NM_003440	3067	671	2044
NM_032679	3067	381	1817
NM_004766	3067	69	2789
NM_173465	3067	359	1981
NM_005880	3066	143	1381
NM_080821	3066	80	658
NM_152763	3066	270	2780
NM_025107	3066	9	716
NM_018410	3065	67	2313
NM_003819	3065	795	2729
NM_002822	3065	29	1183
XM_001718590	3064	1	2349
NM_001014831	3064	462	2237
NM_016033	3064	161	1105
NM_020456	3063	106	696
NM_001794	3063	15	2765
NM_002115	3062	75	2846
NM_001077493	3061	202	2901
NM_001105558	3061	407	2110
NM_005868	3061	163	519
NM_003677	3061	137	733
NM_001010855	3061	241	2505
NM_153259	3060	242	1942
NM_001077511	3060	525	1562
NM_022098	3060	93	1616
NM_005313	3060	149	1666
NM_005897	3060	51	1805
NM_004739	3060	382	2388
NM_002249	3060	315	2510
NM_016112	3060	384	2801
NM_032497	3059	648	2264
NM_006458	3059	388	2622
NM_022764	3059	52	1200
NM_002311	3059	109	2958
NM_003812	3059	224	2722
NM_178422	3058	668	1708
NM_017861	3058	282	935
NM_005302	3058	652	2493
NM_003265	3057	102	2816
NM_031899	3057	99	1421
NM_012415	3057	99	2831
NM_139245	3056	102	1184
NM_001351	3056	295	1182
NM_001480	3056	773	1822
NM_020904	3056	526	2865
NM_014773	3056	99	1646
NM_022751	3055	57	2684
NM_018342	3054	246	1283
NM_002650	3054	118	2682
NM_021190	3054	53	1648
NM_001001523	3054	142	1635
NM_001693	3054	215	1750
NM_018676	3054	237	2795
NM_138378	3053	298	2172
NM_020165	3053	78	1565
NM_144643	3053	507	2573
NM_022450	3053	111	2678
NM_001099661	3053	90	2834
NM_001254	3053	211	1893
XM_001713915	3052	1	1938
NM_018010	3052	79	1368
NM_000767	3052	8	1483
NM_018284	3051	206	1993
NM_005271	3051	98	1774
NM_016348	3051	991	1425
NM_021005	3049	582	1826
NM_013348	3049	406	1716
XM_001714438	3048	1	3048
NM_006160	3048	201	1349
NM_000182	3048	131	2422
NM_001048209	3048	332	1366
NM_206894	3047	120	2030
NM_001008541	3047	121	669
NM_014310	3047	206	1006
NM_015914	3047	63	2939
NM_006361	3047	157	1011
NM_001009185	3047	104	2272
NM_022085	3047	239	1408
NM_004422	3046	283	2493
XM_001715263	3046	489	935
NM_018494	3046	641	2902
NM_000330	3046	42	716
NM_001039706	3046	215	2902
NM_001014283	3046	40	819
NM_001002261	3045	196	1446
NM_024090	3045	281	1078
NM_025182	3045	312	1928
NM_017810	3044	803	2260
NM_025244	3044	628	2724
NM_153213	3044	138	2546
NM_024621	3044	318	2819
NM_182527	3044	71	718
NM_000692	3044	113	1666
NM_032867	3044	292	2379
NM_001079691	3043	97	618
NM_138395	3043	44	1825
NM_021914	3043	64	564
NM_017746	3042	131	2920
NM_130901	3042	94	2874
NM_178558	3041	157	1749
NM_014140	3041	101	2965
NM_012453	3041	135	1478
NM_002883	3040	266	2029
NM_020354	3040	179	1993
NM_002011	3040	168	2576
NM_138969	3039	639	1568
NM_015529	3039	100	1941
XM_001715437	3039	1673	2278
NM_003436	3038	102	2078
NM_018375	3038	149	1072
NM_012101	3037	125	1891
NM_016277	3037	621	1334
NM_001013629	3037	45	869
NM_173807	3036	43	2541
NM_002055	3035	15	1313
NM_018714	3035	37	2979
NM_031464	3035	486	2111
NM_001973	3034	1251	2546
NM_032810	3034	380	1465
XM_001720085	3034	693	1073
XM_001715822	3034	1	834
NM_004402	3034	324	1340
NM_133457	3034	193	1512
NM_024560	3033	92	2152
NM_005513	3033	115	1434
NM_015150	3033	283	2019
NM_032295	3033	167	1498
NM_024295	3033	180	935
NM_020980	3033	358	1245
NM_012127	3032	204	2900
NM_020137	3032	36	2561
NM_018988	3032	666	1838
NM_052888	3031	12	2855
NM_018115	3031	120	2183
NM_001303	3031	205	1536
NM_021818	3031	339	1490
NM_018939	3030	1	2385
NM_015013	3030	145	2703
NM_205852	3029	129	827
NM_001042476	3029	351	794
XM_001717149	3029	1	894
NM_003924	3029	361	1305
NM_024046	3028	194	1699
NM_001080513	3028	91	1728
NM_207318	3028	167	1333
NM_033211	3028	270	890
NM_003241	3027	74	2128
NM_001075098	3027	63	1220
NM_152630	3027	240	1409
NM_006422	3027	230	2791
XM_001716334	3027	1	315
NM_024597	3027	92	2722
NM_024813	3026	27	1865
NM_006157	3026	135	2567
NM_006016	3026	82	675
NM_018127	3026	96	2576
NM_018150	3025	361	2061
NM_139285	3025	29	2671
NM_152346	3024	90	1799
NM_032594	3024	212	1912
NM_203371	3024	447	1082
NM_021201	3024	194	916
NM_001037172	3024	126	1568
NM_138367	3024	257	2272
