"Transcript"	"miRNA"	"UTR_length"	"site_position"	"seed_position"	"Seed_kind"	"region12.17"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"SeedAcc"	"UpAU"	"site_conser"	"seed_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_001039386"	"miR-497"	2949	"2913-2932"	"2927-2932"	"offset-6mer"	0	0.851	0.5654	-21.1	-3.714	-9.218	0.348	0.566	0.979	0.377	0.6	0.48315	0.062	0.968085106382979	0.62099796540692	0.703465278624966
"NM_001039386"	"miR-761"	2949	"2905-2932"	"2926-2931"	"6mer"	0	0.851	0.8519	-22.3	-1.315	-3.408	0.368	0.719	0.979	0.305	0.567	0.630821428571429	0.0901666666666667	0.960992907801418	0.644697307738035	0.645131924638979
"NM_001039388"	"let-7a"	4626	"2663-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-21.9	-6.995	-14.194	0.432	0.324	0.587	0.643	0.5	0.99944	0.999857142857143	0.310502283105023	0.776355950156557	0.820432058820812
"NM_001039388"	"let-7b"	4626	"2655-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-24.2	-6.995	-5.549	0.367	0.4	0.587	0.643	0.5	0.998363636363636	0.999857142857143	0.307692307692308	0.748252143103995	0.783793582761114
"NM_001039388"	"let-7c"	4626	"2655-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-25.1	-6.995	-6.449	0.367	0.4	0.587	0.643	0.5	0.998363636363636	0.999857142857143	0.307692307692308	0.749045401891978	0.779242066741816
"NM_001039388"	"let-7d"	4626	"2663-2686"	"2680-2686"	"8mer"	1	1.1751	2.7436	-22.9	-7.278	-14.312	0.425	0.324	0.563	0.643	0.5	0.999958333333333	0.999857142857143	0.310502283105023	0.790049114028825	0.890801487229154
"NM_001039388"	"let-7e"	4626	"2663-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-21.6	-4.613	-13.894	0.432	0.324	0.587	0.643	0.5	0.99944	0.999857142857143	0.310502283105023	0.769716624876113	0.829042368912415
"NM_001039388"	"let-7f"	4626	"2663-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-20.9	-6.995	-13.194	0.432	0.324	0.587	0.643	0.5	0.99944	0.999857142857143	0.310502283105023	0.775541586574979	0.824164296254201
"NM_001039388"	"let-7g"	4626	"2673-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-23.3	-6.997	-17.742	0.537	0.203	0.587	0.643	0.6	0.999066666666667	0.999857142857143	0.314014752370917	0.79942000334457	0.869404258610252
"NM_001039388"	"let-7i"	4626	"2652-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-24.6	-6.997	-5.356	0.337	0.548	0.587	0.643	0.567	0.9985	0.999857142857143	0.306638566912539	0.763772771820496	0.751612243989874
"NM_001039388"	"miR-196a"	4626	"2657-2685"	"2679-2685"	"7mer-m8"	0	0.851	1.553	-23.7	-7.058	-5.979	0.379	0.35	0.556	0.711	0.467	0.998620689655172	1	0.308394801545486	0.602593094631979	0.637745325729308
"NM_001039388"	"miR-196b"	4626	"2657-2685"	"2679-2685"	"7mer-m8"	0	0.851	1.553	-19.5	-7.058	-1.779	0.379	0.35	0.556	0.711	0.467	0.998620689655172	1	0.308394801545486	0.597874145768004	0.650284345800079
"NM_001039388"	"miR-202-3p"	4626	"2634-2686"	"2681-2686"	"7mer-A1"	0	0.851	1.5179	-20.3	-2.015	6.747	0.386	0.5	0.563	0.599	0.7	0.99645283018868	0.999833333333333	0.300316122233930	0.603758580831248	0.677401226333278
"NM_001039388"	"miR-98"	4626	"2659-2687"	"2680-2686"	"8mer"	0	0.851	2.7436	-23.4	-6.995	-13.457	0.417	0.348	0.587	0.643	0.467	0.998137931034483	0.999857142857143	0.309097295398665	0.768572704225037	0.802568194343449
"NM_001039472"	"let-7a"	9119	"7281-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-19.9	-1.29	-6.365	0.449	0.644	0.329	0.31	0.467	0.661263157894737	0.992857142857143	0.531481009431558	0.798252613572445	0.829333744117572
"NM_001039472"	"let-7b"	9119	"7274-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-24.2	-3.567	-6.427	0.5	0.585	0.329	0.31	0.4	0.485884615384615	0.992857142857143	0.529696660718838	0.800875841062911	0.818253338677374
"NM_001039472"	"let-7c"	9119	"7274-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-23.9	-3.567	-6.127	0.5	0.585	0.329	0.31	0.4	0.485884615384615	0.992857142857143	0.529696660718838	0.800651368954092	0.818774175275555
"NM_001039472"	"let-7d"	9119	"7273-7298"	"7292-7298"	"8mer"	0	0.851	2.7436	-20.2	-2.931	-4.211	0.484	0.581	0.334	0.31	0.367	0.460807692307692	0.992857142857143	0.529441753759878	0.795134575928896	0.822160202346715
"NM_001039472"	"let-7e"	9119	"7252-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-19.8	-0.337	-1.802	0.526	0.231	0.329	0.31	0.367	0.2759375	0.992857142857143	0.524088707621718	0.762987775662648	0.893803951719353
"NM_001039472"	"let-7f"	9119	"7287-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-22	-1.251	-9.886	0.408	0.606	0.329	0.31	0.467	0.907923076923077	0.992857142857143	0.533010451185317	0.783942318285257	0.806127379419456
"NM_001039472"	"let-7g"	9119	"7281-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-22.7	-1.242	-9.165	0.449	0.644	0.329	0.31	0.467	0.661263157894737	0.992857142857143	0.531481009431558	0.800239617728064	0.827836497957462
"NM_001039472"	"let-7i"	9119	"7283-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-21.4	-1.77	-8.528	0.416	0.684	0.329	0.31	0.467	0.738941176470588	0.992857142857143	0.531990823349477	0.797447167041825	0.806854032927361
"NM_001039472"	"miR-153"	9119	"7287-7316"	"7311-7316"	"offset-6mer"	0	0.851	0.5654	-18.9	-4.703	13.045	0.346	0.606	0.242	0.559	0.467	0.440466666666667	0.173	0.533010451185317	0.335150902505323	0.386887709642024
"NM_001039472"	"miR-15a"	9119	"7290-7313"	"7307-7312"	"7mer-A1"	0	0.851	1.5179	-23	-0.614	0.225999999999999	0.367	0.538	0.263	0.307	0.5	0.431583333333333	0.0805	0.533775172062197	0.463578074328175	0.494806062986646
"NM_001039472"	"miR-15b"	9119	"7297-7313"	"7307-7312"	"7mer-A1"	1	1.1751	1.5179	-22.9	-0.991	-2.792	0.312	0.529	0.263	0.307	0.467	0.202941176470588	0.0805	0.535559520774917	0.493732364236956	0.512618511252041
"NM_001039472"	"miR-16"	9119	"7288-7313"	"7307-7312"	"7mer-A1"	0	0.851	1.5179	-22.9	-1.114	2.598	0.357	0.58	0.263	0.307	0.467	0.457615384615385	0.0805	0.533265358144277	0.455030268055216	0.495465483785574
"NM_001039472"	"miR-1907"	9119	"7274-7312"	"7307-7312"	"7mer-A1"	0	0.851	1.5179	-23.7	-0.696	7.149	0.416	0.585	0.318	0.307	0.4	0.341666666666667	0.0805	0.529696660718838	0.458138702643386	0.440879064276428
"NM_001039472"	"miR-195"	9119	"7288-7313"	"7307-7312"	"7mer-A1"	0	0.851	1.5179	-20	-1.114	5.498	0.357	0.58	0.263	0.307	0.467	0.457615384615385	0.0805	0.533265358144277	0.451665872956510	0.50544280436976
"NM_001039472"	"miR-202-3p"	9119	"7278-7298"	"7293-7298"	"7mer-A1"	0	0.851	1.5179	-25	-3.792	-11.588	0.474	0.563	0.334	0.217	0.4	0.567095238095238	0.991666666666667	0.530716288554678	0.682986660192452	0.649138297378788
"NM_001039472"	"miR-322"	9119	"7295-7312"	"7307-7312"	"7mer-A1"	1	1.1751	1.5179	-22.4	-0.542	3.106	0.253	0.568	0.318	0.307	0.5	0.294666666666667	0.0805	0.535049706856997	0.474167238507685	0.472381129119584
"NM_001039472"	"miR-497"	9119	"7291-7312"	"7307-7312"	"7mer-A1"	0	0.851	1.5179	-22.7	-0.405	0.562000000000001	0.324	0.537	0.318	0.307	0.5	0.422363636363636	0.0805	0.534030079021157	0.461337175468467	0.489404335565516
"NM_001039472"	"miR-98"	9119	"7283-7299"	"7292-7298"	"8mer"	0	0.851	2.7436	-19.7	-1.732	-6.828	0.416	0.684	0.329	0.31	0.467	0.738941176470588	0.992857142857143	0.531990823349477	0.79606315427999	0.808215612726622
"NM_001039484"	"let-7a"	5407	"2444-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-18.1	-3.655	14.461	0.433	0.392	0.68	0.623	0.567	0.0113269230769231	0.0135	0.263850931677019	0.458272206266493	0.485696463684663
"NM_001039484"	"let-7b"	5407	"2479-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-20.6	-4.077	-9.564	0.536	0.416	0.68	0.623	0.533	0.0081764705882353	0.0135	0.272546583850932	0.557637532451907	0.640903000690268
"NM_001039484"	"let-7c"	5407	"2479-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-20.3	-4.056	-9.264	0.536	0.416	0.68	0.623	0.533	0.0081764705882353	0.0135	0.272546583850932	0.557212156499189	0.64411601318048
"NM_001039484"	"let-7d"	5407	"2444-2494"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-19.4	-3.575	13.003	0.433	0.392	0.66	0.623	0.567	0.0115294117647059	0.0135	0.263850931677019	0.456485779413843	0.460475630211888
"NM_001039484"	"let-7e"	5407	"2466-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-18.2	-3.621	2.538	0.483	0.303	0.68	0.623	0.5	0.00893333333333333	0.0135	0.269316770186335	0.487651044714582	0.563682335874774
"NM_001039484"	"let-7f"	5407	"2444-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-17	-3.642	15.561	0.433	0.392	0.68	0.623	0.567	0.0113269230769231	0.0135	0.263850931677019	0.456945062862181	0.500202233220038
"NM_001039484"	"let-7g"	5407	"2469-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-18.2	-5.024	-3.424	0.518	0.319	0.68	0.623	0.467	0.00985185185185185	0.0135	0.270062111801242	0.5182945856708	0.620840727726222
"NM_001039484"	"let-7i"	5407	"2484-2495"	"2489-2494"	"7mer-A1"	1	1.1751	1.5179	-20.5	-4.19	-13.436	0.57	0.388	0.68	0.623	0.567	0.0105833333333333	0.0135	0.273788819875776	0.606028931506507	0.722872144015973
"NM_001039484"	"miR-101a"	5407	"3455-3479"	"3474-3479"	"offset-6mer"	0	0.851	0.5654	-16.5	-0.323	5.284	0.3	0.383	0.402	0.483	0.5	0.00024	0	0.515031055900621	0.328723867529827	0.374844083002003
"NM_001039484"	"miR-101a"	5407	"3300-3319"	"3313-3318"	"7mer-A1"	0	0.851	1.5179	-15.2	-2.694	-10.86	0.552	0.34	0.442	0.583	0.567	0.02625	0.00183333333333333	0.476521739130435	0.571825624348536	0.644760048767628
"NM_001039484"	"miR-101b"	5407	"3455-3479"	"3474-3479"	"offset-6mer"	0	0.851	0.5654	-16.8	-0.324	4.984	0.3	0.383	0.402	0.483	0.5	0.00024	0	0.515031055900621	0.329037473245071	0.373977362018688
"NM_001039484"	"miR-101b"	5407	"3296-3319"	"3313-3318"	"7mer-A1"	0	0.851	1.5179	-17.3	-2.186	-10.25	0.49	0.387	0.442	0.583	0.633	0.0555	0.00183333333333333	0.475527950310559	0.562547237567069	0.636726026142427
"NM_001039484"	"miR-103"	5407	"3553-3582"	"3576-3581"	"6mer"	1	1.1751	0.8519	-28.6	-5.885	-15.326	0.472	0.563	0.231	0.491	0.6	0.0408666666666667	0.00433333333333333	0.539378881987578	0.506513313789234	0.570236089898443
"NM_001039484"	"miR-107"	5407	"3556-3582"	"3576-3581"	"6mer"	1	1.1751	0.8519	-28.2	-5.885	-14.145	0.427	0.628	0.231	0.491	0.6	0.045	0.00433333333333333	0.540124223602484	0.500952039731704	0.594556826758211
"NM_001039484"	"miR-130a"	5407	"2461-2487"	"2482-2487"	"offset-6mer"	0	0.851	0.5654	-22.8	-3.062	-6.248	0.398	0.491	0.647	0.515	0.467	0.00707407407407407	0.0055	0.268074534161491	0.375990972700743	0.433633784102286
"NM_001039484"	"miR-130b"	5407	"2454-2487"	"2482-2487"	"offset-6mer"	0	0.851	0.5654	-22.8	-1.56	-0.275000000000002	0.399	0.406	0.647	0.515	0.567	0.00705882352941176	0.0055	0.266335403726708	0.355912727826578	0.365052450155918
"NM_001039484"	"miR-139-5p"	5407	"3295-3319"	"3314-3319"	"offset-6mer"	0	0.851	0.5654	-15.6	-2.183	-8.797	0.471	0.401	0.442	0.5	0.633	0.06232	0.00483333333333333	0.47527950310559	0.436132422687002	0.561068213855187
"NM_001039484"	"miR-144"	5407	"3301-3319"	"3313-3318"	"7mer-A1"	0	0.851	1.5179	-18.8	-2.186	-14.238	0.541	0.372	0.442	0.583	0.6	0.0198947368421053	0.00183333333333333	0.476770186335404	0.580105569118044	0.641254202458613
"NM_001039484"	"miR-153"	5407	"5195-5208"	"5203-5208"	"offset-6mer"	0	0.851	0.5654	-13.1	-1.765	-1.013	0.411	0.465	0.224	0.467	0.667	0.0276428571428571	0.00816666666666667	0.947329192546584	0.49385921518581	0.547854159044295
"NM_001039484"	"miR-15a"	5407	"3573-3582"	"3576-3582"	"7mer-m8"	0	0.851	1.553	-16.9	-2.66	-4.982	0.373	0.521	0.231	0.53	0.633	0.0031	0.00442857142857143	0.544347826086957	0.525922633020262	0.647529712523226
"NM_001039484"	"miR-15b"	5407	"3573-3582"	"3576-3582"	"7mer-m8"	0	0.851	1.553	-16.9	-2.66	-4.982	0.373	0.521	0.231	0.53	0.633	0.0031	0.00442857142857143	0.544347826086957	0.525922633020262	0.647529712523226
"NM_001039484"	"miR-16"	5407	"3556-3582"	"3576-3582"	"7mer-m8"	0	0.851	1.553	-16.7	-3.309	-2.645	0.427	0.628	0.231	0.53	0.6	0.045	0.00442857142857143	0.540124223602484	0.541770652339198	0.669624112522835
"NM_001039484"	"miR-1906"	5407	"3556-3581"	"3576-3581"	"6mer"	0	0.851	0.8519	-29.1	-4.84	-16.149	0.414	0.628	0.223	0.491	0.6	0.0465384615384615	0.00433333333333333	0.540124223602484	0.469970431083085	0.621811408857147
"NM_001039484"	"miR-1907"	5407	"3551-3583"	"3576-3582"	"7mer-m8"	0	0.851	1.553	-28.9	-7.303	-13.585	0.494	0.523	0.276	0.53	0.633	0.0377575757575758	0.00442857142857143	0.53888198757764	0.582232377992354	0.649812793552654
"NM_001039484"	"miR-195"	5407	"3556-3582"	"3576-3582"	"7mer-m8"	0	0.851	1.553	-18.9	-3.793	-4.845	0.427	0.628	0.231	0.53	0.6	0.045	0.00442857142857143	0.540124223602484	0.546157411967657	0.673172067958029
"NM_001039484"	"miR-19a"	5407	"2463-2488"	"2482-2487"	"7mer-A1"	0	0.851	1.5179	-15.3	-2.579	3.72	0.402	0.444	0.624	0.515	0.467	0.00761538461538462	0.0055	0.268571428571429	0.47006607503933	0.619223116712222
"NM_001039484"	"miR-19a"	5407	"5169-5188"	"5183-5188"	"offset-6mer"	0	0.851	0.5654	-13.2	-0.353	-4.838	0.528	0.354	0.434	0.4	0.533	0.07825	0.0856666666666667	0.940869565217391	0.542407968266389	0.480266393976536
"NM_001039484"	"miR-19b"	5407	"2482-2488"	"2482-2487"	"7mer-A1"	0	0.851	1.5179	-14.5	-2.579	-10.481	0.552	0.335	0.624	0.515	0.567	0.007	0.0055	0.273291925465839	0.555969386408573	0.719994063563262
"NM_001039484"	"miR-19b"	5407	"5176-5188"	"5183-5188"	"offset-6mer"	0	0.851	0.5654	-12.5	-2.498	-4.76	0.446	0.502	0.434	0.4	0.533	0.0796923076923077	0.0856666666666667	0.942608695652174	0.55139128855145	0.59232566684266
"NM_001039484"	"miR-202-3p"	5407	"2478-2494"	"2488-2494"	"8mer"	0	0.851	2.7436	-22.9	-3.978	-12.767	0.534	0.414	0.66	0.645	0.533	0.00876470588235294	0.0138571428571429	0.272298136645963	0.705624350687087	0.739418839378024
"NM_001039484"	"miR-301a"	5407	"2469-2487"	"2482-2487"	"offset-6mer"	0	0.851	0.5654	-18	-1.644	-6.721	0.475	0.319	0.647	0.515	0.467	0.0088421052631579	0.0055	0.270062111801242	0.377969763521438	0.473450426386502
"NM_001039484"	"miR-301b"	5407	"2469-2487"	"2482-2487"	"offset-6mer"	0	0.851	0.5654	-24.5	-3.203	-13.221	0.475	0.319	0.647	0.515	0.467	0.0088421052631579	0.0055	0.270062111801242	0.39080747313474	0.411664528437912
"NM_001039484"	"miR-322"	5407	"3567-3582"	"3576-3582"	"7mer-m8"	1	1.1751	1.553	-19.3	-2.671	-4.848	0.339	0.675	0.231	0.53	0.567	0.0140625	0.00442857142857143	0.542857142857143	0.549097014465344	0.646646899907375
"NM_001039484"	"miR-344"	5407	"3814-3856"	"3851-3856"	"6mer"	0	0.851	0.8519	-16.4	-0.584	1.528	0.55	0.541	0.362	0.318	0.533	0.00144186046511628	5e-04	0.604223602484472	0.48087576882789	0.512137866115091
"NM_001039484"	"miR-466h"	5407	"2473-2488"	"2483-2488"	"offset-6mer"	0	0.851	0.5654	-19.3	-5.399	-12.228	0.566	0.306	0.624	0.543	0.5	0.0111875	0.008	0.271055900621118	0.427692995592621	0.518685304009093
"NM_001039484"	"miR-466h"	5407	"2473-2490"	"2483-2488"	"offset-6mer"	0	0.851	0.5654	-22	-6.501	-14.089	0.587	0.306	0.589	0.543	0.5	0.0118333333333333	0.008	0.271055900621118	0.43155023043282	0.473910009384758
"NM_001039484"	"miR-466j"	5407	"2473-2488"	"2483-2488"	"offset-6mer"	0	0.851	0.5654	-15.2	-2.777	-8.128	0.566	0.306	0.624	0.543	0.5	0.0111875	0.008	0.271055900621118	0.413255600915804	0.534130062314806
"NM_001039484"	"miR-466j"	5407	"2473-2490"	"2483-2488"	"offset-6mer"	0	0.851	0.5654	-17.9	-5.224	-9.989	0.587	0.306	0.589	0.543	0.5	0.0118333333333333	0.008	0.271055900621118	0.422081713389449	0.510592611188361
"NM_001039484"	"miR-497"	5407	"3570-3582"	"3576-3582"	"7mer-m8"	1	1.1751	1.553	-20.6	-2.672	-6.25	0.306	0.645	0.231	0.53	0.6	0.00276923076923077	0.00442857142857143	0.54360248447205	0.544079776926576	0.640670887849163
"NM_001039484"	"miR-721"	5407	"2455-2487"	"2482-2487"	"offset-6mer"	0	0.851	0.5654	-20.1	-1.746	3.499	0.41	0.408	0.647	0.515	0.533	0.00693939393939394	0.0055	0.266583850931677	0.348826303839251	0.386262978306731
"NM_001039484"	"miR-98"	5407	"2472-2495"	"2489-2494"	"7mer-A1"	0	0.851	1.5179	-17.6	-5.064	-5.85	0.558	0.348	0.68	0.623	0.467	0.0109583333333333	0.0135	0.270807453416149	0.541641070773181	0.650751843744123
"NM_001039488"	"miR-125a-5p"	3370	"2638-2689"	"2683-2688"	"7mer-A1"	1	1.1751	1.5179	-24.8	-1.095	9.62	0.409	0.439	0.411	0.171	0.733	0.0142884615384615	0.0015	0.0094722598105548	0.399714860278894	0.213053093418507
"NM_001039488"	"miR-125b-5p"	3370	"2660-2689"	"2683-2688"	"7mer-A1"	1	1.1751	1.5179	-17.9	-0.61	6.659	0.371	0.49	0.411	0.171	0.733	7e-04	0.0015	0.0392422192151556	0.425493128694596	0.571028662576356
"NM_001039488"	"miR-351"	3370	"2641-2689"	"2683-2688"	"7mer-A1"	0	0.851	1.5179	-23.4	-0.468	8.462	0.42	0.46	0.411	0.171	0.733	0.0151632653061224	0.0015	0.013531799729364	0.384447754648682	0.246927687939126
"NM_001039488"	"miR-670"	3370	"2674-2690"	"2683-2689"	"7mer-m8"	0	0.851	1.553	-27.5	-0.023	-2.733	0.393	0.469	0.411	0.147	0.8	0.000705882352941177	0.00142857142857143	0.0581867388362652	0.429401236228462	0.244093743985701
"NM_001039692"	"miR-128"	5034	"3089-3104"	"3099-3104"	"6mer"	0	0.851	0.8519	-14.7	-0.013	1.753	0.404	0.373	0.267	0.441	0.533	0.0176875	0.00933333333333333	0.0773244781783681	0.287450775205654	0.382645046961915
"NM_001039692"	"miR-27a"	5034	"3092-3104"	"3099-3104"	"offset-6mer"	0	0.851	0.5654	-14.3	-0.186	-3.501	0.492	0.315	0.267	0.441	0.567	0.0116153846153846	0.00933333333333333	0.0787476280834915	0.288283279602483	0.384337522384840
"NM_001039692"	"miR-27b"	5034	"3087-3104"	"3099-3104"	"offset-6mer"	0	0.851	0.5654	-16.6	-0.013	3.412	0.36	0.422	0.267	0.441	0.5	0.0196666666666667	0.00933333333333333	0.0763757115749526	0.243593727224171	0.269659409540309
"NM_001039710"	"miR-105"	1748	"1286-1333"	"1328-1333"	"offset-6mer"	0	0.851	0.5654	-21.7	-3.965	-9.842	0.419	0.339	0.379	0.286	0.733	0.503145833333333	0.0443333333333333	0.4945295404814	0.408878310814652	0.54265861468506
"NM_001039710"	"miR-105"	1748	"1286-1336"	"1328-1333"	"offset-6mer"	0	0.851	0.5654	-24.2	-3.965	-11.121	0.419	0.339	0.369	0.286	0.733	0.474705882352941	0.0443333333333333	0.4945295404814	0.407729977950188	0.521322691271937
"NM_001039710"	"miR-106a"	1748	"1308-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-23.8	-3.324	-13.149	0.404	0.445	0.362	0.309	0.833	0.171	0.0441428571428571	0.518599562363239	0.58567063721047	0.73067075478719
"NM_001039710"	"miR-106b"	1748	"1308-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-22.3	-3.247	-11.649	0.404	0.445	0.362	0.309	0.833	0.171	0.0441428571428571	0.518599562363239	0.583682863520128	0.7371113141231
"NM_001039710"	"miR-128"	1748	"1286-1301"	"1295-1300"	"7mer-A1"	0	0.851	1.5179	-17	-1.676	-10.007	0.507	0.339	0.3	0.447	0.733	0.9235	0.846166666666667	0.4945295404814	0.653448427625318	0.696854240761694
"NM_001039710"	"miR-17"	1748	"1311-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-21.5	-3.008	-11.819	0.392	0.41	0.362	0.309	0.8	0.17428	0.0441428571428571	0.521881838074398	0.572983064026641	0.721852567444693
"NM_001039710"	"miR-20a"	1748	"1312-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-20.4	-3.011	-10.953	0.375	0.421	0.362	0.309	0.8	0.180916666666667	0.0441428571428571	0.522975929978118	0.56959226764016	0.737736015148556
"NM_001039710"	"miR-20b"	1748	"1296-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-21.4	-4.053	-9.869	0.379	0.545	0.362	0.309	0.867	0.35995	0.0441428571428571	0.5054704595186	0.582182672711885	0.80807385653712
"NM_001039710"	"miR-27a"	1748	"1282-1301"	"1295-1301"	"7mer-m8"	0	0.851	1.553	-15.7	-2.283	-9.448	0.531	0.259	0.3	0.416	0.733	0.93845	0.843	0.490153172866521	0.654333682099812	0.705000067026287
"NM_001039710"	"miR-27b"	1748	"1282-1301"	"1295-1301"	"7mer-m8"	0	0.851	1.553	-15.7	-2.283	-9.448	0.531	0.259	0.3	0.416	0.733	0.93845	0.843	0.490153172866521	0.654333682099812	0.705000067026287
"NM_001039710"	"miR-290-3p"	1748	"1313-1334"	"1328-1333"	"6mer"	0	0.851	0.8519	-17.3	-3.611	-7.809	0.369	0.416	0.367	0.286	0.8	0.189863636363636	0.0443333333333333	0.524070021881838	0.475840686990787	0.698168947953887
"NM_001039710"	"miR-291a-3p"	1748	"1313-1334"	"1327-1333"	"7mer-m8"	1	1.1751	1.553	-20.7	-4.751	-11.209	0.369	0.416	0.367	0.248	0.8	0.189863636363636	0.0395714285714286	0.524070021881838	0.600966954369048	0.821814129981088
"NM_001039710"	"miR-291b-3p"	1748	"1313-1334"	"1328-1333"	"6mer"	0	0.851	0.8519	-17.1	-4.193	-7.609	0.369	0.416	0.367	0.286	0.8	0.189863636363636	0.0443333333333333	0.524070021881838	0.477825438026127	0.716287585091301
"NM_001039710"	"miR-292-3p"	1748	"1313-1334"	"1328-1333"	"6mer"	0	0.851	0.8519	-17	-3.74	-7.509	0.369	0.416	0.367	0.286	0.8	0.189863636363636	0.0443333333333333	0.524070021881838	0.475982108410196	0.703449922306376
"NM_001039710"	"miR-294"	1748	"1313-1334"	"1327-1333"	"7mer-m8"	0	0.851	1.553	-17.8	-3.835	-8.309	0.369	0.416	0.367	0.248	0.8	0.189863636363636	0.0395714285714286	0.524070021881838	0.568302151141496	0.785103624114804
"NM_001039710"	"miR-295"	1748	"1313-1334"	"1327-1333"	"7mer-m8"	1	1.1751	1.553	-23.5	-5.364	-14.009	0.369	0.416	0.367	0.248	0.8	0.189863636363636	0.0395714285714286	0.524070021881838	0.60633701381801	0.81551132515334
"NM_001039710"	"miR-302a"	1748	"1311-1333"	"1327-1333"	"7mer-m8"	0	0.851	1.553	-17.5	-1.06	-8.271	0.386	0.41	0.379	0.248	0.8	0.187130434782609	0.0395714285714286	0.521881838074398	0.5635144764744	0.70504953751889
"NM_001039710"	"miR-302b"	1748	"1312-1333"	"1327-1333"	"7mer-m8"	0	0.851	1.553	-18.5	-1.057	-9.506	0.367	0.421	0.379	0.248	0.8	0.194954545454545	0.0395714285714286	0.522975929978118	0.561937051754798	0.709076530054979
"NM_001039710"	"miR-302c"	1748	"1314-1333"	"1327-1332"	"6mer"	0	0.851	0.8519	-16.8	-2.665	-7.764	0.381	0.392	0.379	0.209	0.767	0.19415	0.038	0.525164113785558	0.470340962577972	0.66457336670067
"NM_001039710"	"miR-302d"	1748	"1313-1333"	"1327-1333"	"7mer-m8"	0	0.851	1.553	-15.9	-1.005	-6.891	0.365	0.416	0.379	0.248	0.8	0.196857142857143	0.0395714285714286	0.524070021881838	0.557678755315643	0.719538350785277
"NM_001039710"	"miR-467a"	1748	"1308-1333"	"1328-1333"	"6mer"	0	0.851	0.8519	-15.5	-1.84	-5.297	0.4	0.445	0.379	0.286	0.833	0.182115384615385	0.0443333333333333	0.518599562363239	0.48275499568739	0.660854253132113
"NM_001039710"	"miR-467b"	1748	"1308-1333"	"1328-1333"	"offset-6mer"	0	0.851	0.5654	-13.3	-1.697	-3.097	0.4	0.445	0.379	0.286	0.833	0.182115384615385	0.0443333333333333	0.518599562363239	0.442437199578651	0.62688424413534
"NM_001039710"	"miR-467c"	1748	"1308-1333"	"1328-1333"	"6mer"	0	0.851	0.8519	-14.4	-1.697	-4.197	0.4	0.445	0.379	0.286	0.833	0.182115384615385	0.0443333333333333	0.518599562363239	0.480924358992264	0.66048301017119
"NM_001039710"	"miR-467d"	1748	"1308-1333"	"1328-1333"	"6mer"	0	0.851	0.8519	-16.6	-1.84	-6.397	0.4	0.445	0.379	0.286	0.833	0.182115384615385	0.0443333333333333	0.518599562363239	0.484040460315593	0.65639768012253
"NM_001039710"	"miR-673-5p"	1748	"1276-1301"	"1296-1301"	"6mer"	0	0.851	0.8519	-15.5	-3.364	-9.275	0.504	0.3	0.3	0.368	0.633	0.952153846153846	0.828333333333333	0.483588621444201	0.551407214324359	0.56864672530276
"NM_001039710"	"miR-93"	1748	"1311-1335"	"1328-1334"	"7mer-m8"	0	0.851	1.553	-25	-4.109	-15.319	0.392	0.41	0.362	0.309	0.8	0.17428	0.0441428571428571	0.521881838074398	0.581079992635661	0.730168981768147
"NM_001040187"	"miR-21"	4766	"4280-4304"	"4298-4304"	"7mer-m8"	0	0.851	1.553	-17.5	-0.789	-2.258	0.457	0.426	0.305	0.288	0.5	0.01148	0.0385714285714286	0.790155440414508	0.580149395385481	0.593359240896755
